bookID,title,authors,average_rating,isbn,  num_pages,publication_date,publisher,
19512,Schopenhauer: A Very Short Introduction,Christopher Janaway,3.81,192802593,137,2/21/02,Oxford University Press,
19528,The Mandarins,Simone de Beauvoir/Leonard M. Friedman,4.14,7203942,752,5/3/05,Harper Perennial,
19531,Les Mandarins: Tome 2,Simone de Beauvoir,4.2,2070367703,500,6/9/72,Folio,
19532,Die Mandarins von Paris,Simone de Beauvoir,4.14,3499107619,1040,1/1/00,Rowohlt Tb.,
19534,The Brothers K,David James Duncan,4.38,055337849X,645,6/1/96,Dial Press Trade Paperback,
19542,Where the Wild Things Are,Maurice Sendak,4.22,60254920,40,12/26/12,HarperCollins,
19546,野獸國 (漢聲精選世界最佳兒童圖畫書．心理成長類  #36),Maurice Sendak,4.22,9575881044,36,3/1/87,英文漢聲出版股份有限公司,
19552,Essentials of Classic Italian Cooking,Marcella Hazan/Karin Kretschmann,4.16,039458404X,704,10/27/92,Knopf Publishing Group,
19560,The Italians: A Full-Length Portrait Featuring Their Manners and Morals,Luigi Barzini/Joan Emerson,3.83,684825007,352,7/3/96,Touchstone,
19563,Peking to Paris,Luigi  Barzini/L.P. De Castelvecchio,3.79,912050268,308,12/1/73,Open Court Publishing Company,
19564,The Lost Lunar Baedeker: Poems of Mina Loy,Mina Loy/Roger L. Conover,4.17,374525072,256,4/8/97,Farrar  Straus and Giroux,
19571,Paris Was Yesterday  1925-1939,Janet Flanner/Irving Drutman,3.85,156709902,264,4/18/88,Mariner Books,
19578,Lost Boy Lost Girl,Peter Straub,3.48,449149919,368,9/28/04,Ballantine Books,
19580,Shadowland,Peter Straub,3.91,425188221,468,3/4/03,Berkley,
19581,Ghost Story,Peter Straub,3.95,671685635,567,9/1/89,Pocket Books / Simon & Schuster  Inc.,
19587,Territoires (Le talisman des territoires  #2),Stephen King/Peter Straub/Bernard Cohen,4.01,2221093836,556,10/21/02,Laffont,
19593,Floating Dragon,Peter Straub,3.84,425189643,595,8/5/03,Berkley,
19595,The Color of Water: A Black Man's Tribute to His White Mother,James   McBride,4.09,159448192X,328,2/7/06,Riverhead Books,
19596,Color: A Natural History of the Palette,Victoria Finlay,3.78,812971426,464,12/30/03,Random House Trade Paperbacks,
19599,Vincent's Colors,Vincent van Gogh/Metropolitan Museum of Art/William Lach,4.16,811850994,48,9/29/05,Chronicle Books,
19605,Flinx's Folly (Pip & Flinx #9),Alan Dean Foster,3.94,345450396,288,9/28/04,Del Rey,
19608,The Doctor's House,Ann Beattie,2.96,743235010,288,2/11/03,Scribner,
19610,Chilly Scenes of Winter,Ann Beattie,3.91,679732349,288,1/2/91,Vintage,
19613,What Life Was Like in the Realm of Elizabeth: England  AD 1533-1603 (What Life Was Like),Time-Life Books,3.72,783554567,144,5/24/99,Time Life Medical,
19614,What Life Was Like In the Age of Chivalry: Medieval Europe  AD 800-1500 (What Life Was Like),Denise Dersin,3.77,783554516,168,5/24/99,Time Life Medical,
19615,What Life Was Like on the Banks of the Nile: Egypt  3050-30 BC,Denise Dersin,4,809493780,192,5/24/99,Time Life Books,
19617,What Life Was Like at the Rebirth of Genius: Renaissance Italy  AD 1400-1550 (What Life Was Like),Richard Stapleford/Time-Life Books,4,783554613,168,9/1/99,Time Life Medical,
19618,What Life Was Like Among Druids and High Kings: Celtic Ireland  AD 400-1200 (What Life Was Like),Robin Chapman Stacey,3.64,783554559,144,5/24/99,Time Life Medical,
19619,What Life Was Like Amid Splendor and Intrigue: Byzantine Empire  AD 330-1453,Ellen Anker/Denise Dersin,3.68,783554575,144,5/24/99,Time Life Medical,
19620,What Life Was Like in the Time of War and Peace: Imperial Russia  AD 1696-1917 (What Life Was Like),Time-Life Books,3.75,783554591,144,9/1/99,Time Life Medical,
19621,What Life Was Like in the Jewel in the Crown: British India  AD 1600-1905,Time-Life Books,3.66,783554605,168,9/1/99,Time Life Medical,
19631,Birds of America,Lorrie Moore,4.11,312241224,291,9/23/99,Picador USA,
19633,Self-Help,Lorrie Moore,4.2,571145345,176,1/10/98,Faber & Faber,
19634,Who Will Run the Frog Hospital?,Lorrie Moore,3.79,1400033829,160,4/13/04,Vintage,
19661,Family Matters,Rohinton Mistry,4.02,037570342X,500,11/18/03,Vintage,
19662,Tales from Firozsha Baag [Jan 01  2002] Mistry  Rohinton,Rohinton Mistry,3.94,571218857,250,1/1/02,Faber and Faber & Penguin India,
19668,Without Remorse (John Clark  #1; Jack Ryan Universe Publication Order #6),Tom Clancy,4.18,425143325,750,8/1/94,Berkley Books,
19669,Clave Red Rabbit (Jack Ryan  #2),Tom Clancy/Enric Tremps,3.67,8408065068,720,2/1/06,Planeta Publishing,
19670,Debt of Honor (Jack Ryan  #7),Tom Clancy,4.05,425147584,990,8/1/95,Berkley Books,
19671,The Archimedes Effect (Tom Clancy's Net Force  #10),Steve Perry/Larry Segriff/Tom Clancy/Steve Pieczenik,3.98,425204243,336,2/7/06,Berkley,
19672,Hidden Agendas (Tom Clancy's Net Force  #2),Steve Perry/Tom Clancy/Steve Pieczenik,3.76,425171396,366,10/28/99,Berkley,
19673,Marine: A Guided Tour of a Marine Expeditionary Unit (Guided Tour),Tom Clancy,3.83,425154548,336,11/1/96,Berkley,
19674,The Teeth of the Tiger (Jack Ryan Universe  #12),Tom Clancy,3.64,141004924,625,8/26/04,Penguin Books Ltd.,
19675,Executive Orders (Jack Ryan  #8),Tom Clancy,4.06,6479758,1273,1/1/98,HarperCollins,
19676,State of War (Tom Clancy's Net Force  #7),Steve Perry/Tom Clancy/Steve Pieczenik/Larry Segriff,3.86,425188132,384,3/4/03,Berkley,
19677,Every Man a Tiger: The Gulf War Air Campaign (Commanders),Tom Clancy/Chuck Horner,3.75,425207366,640,12/6/05,Berkley Books,
19679,Wild Card (Tom Clancy's Power Plays  #8),Jerome Preisler/Tom Clancy/Martin Greenberg,3.96,425199118,352,11/2/04,Berkley,
19681,Carrier: A Guided Tour of an Aircraft Carrier (Guided Tour),Tom Clancy/Leon A. Edney,3.82,425166821,368,2/1/99,Berkley,
19682,Cloak and Dagger (Tom Clancy's Net Force Explorers  #17),John Helfers/Russell Davis/Tom Clancy/Steve Pieczenik,4,425183033,208,3/4/03,Berkley,
19683,Cybernation (Tom Clancy's Net Force  #6),Steve Perry/Tom Clancy/Steve Pieczenik,3.76,425182673,368,11/1/01,Berkley,
19684,Virtual Vandals (Tom Clancy's Net Force Explorers  #1),Diane Duane/Tom Clancy/Steve Pieczenik,4.01,425161730,192,2/1/99,Berkley,
19685,Cutting Edge (Tom Clancy's Power Plays  #6),Jerome Preisler/Tom Clancy/Martin Greenberg,3.86,425187055,432,11/5/02,Berkley,
19686,Mission of Honor (Tom Clancy's Op-Center  #9),Jeff Rovin/Tom Clancy/Steve Pieczenik,3.91,425186709,432,6/4/02,Berkley Books,
19687,The Bear and the Dragon (John Clark  #3),Tom Clancy,3.82,425180964,1137,8/1/01,Berkley Books,
19688,Breaking Point (Tom Clancy's Net Force  #4),Steve Perry/Tom Clancy/Steve Pieczenik,3.7,425176932,368,10/1/00,Berkley,
19689,Airborne: A Guided Tour Of An Airborne Task Force,Tom Clancy,3.77,425157709,326,11/1/97,Berkley,
19707,Red Rabbit (Jack Ryan  #2),Tom Clancy,3.67,399148701,640,8/26/02,G.P. Putnam's Sons,
19712,John Deere Farm Tractors: A History of the John Deere Tractor,Randy Leffingwell,4.22,879387556,192,9/1/93,Motorbooks International,
19764,Corvette: Fifty Years,Randy Leffingwell/David Newhardt,4.06,760320063,384,10/23/04,Motorbooks,
19768,Tough to Tackle,Matt Christopher/Harvey Kidder,3.87,316140589,139,9/30/87,Little  Brown Books for Young Readers,
19780,Complete Guide to OneNote,W. Frederick Zimmerman/Chris Pratley,4.25,1590592166,412,11/17/03,Apress,
19786,The Goon Show  Volume 4: My Knees Have Fallen Off!,NOT A BOOK,5,563388692,2,4/1/96,BBC Physical Audio,
19787,The Goon Show: Moriarty Where Are You?,NOT A BOOK,4.43,563388544,2,3/30/05,BBC Physical Audio,
19788,The Goon Show  Volume 11: He's Fallen in the Water!,NOT A BOOK,5,563388323,2,10/2/95,BBC Physical Audio,
19792,Power: Die 48 Gesetze Der Macht,Robert Greene/Birgit Brandau/Hartmut Schickert,4.18,3423362480,536,10/1/01,Deutscher Taschenbuch Verlag,
19794,The Echo Maker,Richard Powers,3.38,374146357,451,10/17/06,Farrar Straus Giroux,
19795,Power vs. Force,David R. Hawkins,4.2,1561709336,341,3/5/02,Hay House,
19797,The Power of Art,Simon Schama,3.88,61176109,448,11/10/06,Ecco,
19801,Goodbye  Darkness: A Memoir of the Pacific War,William Manchester,4.18,316501115,401,4/12/02,Back Bay Books,
19802,A World Lit Only by Fire: The Medieval Mind and the Renaissance: Portrait of an Age,William Manchester,3.85,316545562,322,6/1/93,Back Bay Books,
19803,The Last Lion 2: Winston Spencer Churchill: Alone  1932-40,William Manchester,4.48,316545120,756,10/28/88,Little  Brown & Company,
19807,The Glory and the Dream: A Narrative History of America 1932-72,William Manchester,4.43,553345893,1397,7/1/84,Little  Brown & Company (Boston/Toronto),
19808,The Last Lion: Winston Spencer Churchill: Visions of Glory  1874-1932,William Manchester,4.42,316545031,992,5/30/83,Little  Brown & Company,
19809,The Last Lion: Winston Spencer Churchill: Visions of Glory 1874-1932,William Manchester,4.42,385313489,992,4/1/84,Delta,
19818,Moon-Flash (Kyreol  #1-2),Patricia A. McKillip,3.74,142403016,304,3/17/05,Firebird,
19819,Harrowing the Dragon,Patricia A. McKillip,3.94,441014437,308,11/7/06,Ace Books,
19820,Cygnet (Cygnet  #1-2),Patricia A. McKillip,4.07,441014836,406,3/6/07,Ace Books,
19822,Solstice Wood (Winter Rose  #2),Patricia A. McKillip,3.76,441014658,278,1/2/07,Ace Books,
19823,Od Magic,Patricia A. McKillip,3.98,441013341,315,6/6/06,Ace Books,
19844,25 Ways to Win with People: How to Make Others Feel Like a Million Bucks,John C. Maxwell/Les Parrott III,4.11,785260943,208,6/5/05,HarperCollins Leadership,
19847,Winning with People Workbook,John C. Maxwell,4.22,785260900,256,9/10/05,HarperCollins Leadership,
19858,Thornhold (The Harpers  #16; Songs & Swords  #4),Elaine Cunningham,3.67,078691808X,384,12/27/11,Wizards of the Coast,
19859,The Best of the Realms: The Stories of Elaine Cunningham (Forgotten Realms: The Best of the Realms  #3),Elaine Cunningham,3.98,786942886,345,5/8/07,Wizards of the Coast,
19885,Changeling Storytellers Guide,Mark  Hunter/Ian Lemke,3.36,1565047087,139,8/1/98,White Wolf Games Studio,
19888,The Blood Wood (Earthdawn 6113),FASA Corporation/Ian Lemke/Louis J. Prosperi,3.71,1555603130,152,6/1/97,FASA Corporation,
19894,Basin and Range,John McPhee,4.19,374516901,240,4/1/82,Farrar  Straus and Giroux,
19897,The Deltoid Pumpkin Seed,John McPhee,3.95,374516359,192,9/1/92,Farrar  Straus and Giroux,
19898,Assembling California,John McPhee,4.17,374523932,294,2/1/94,Farrar  Straus and Giroux,
19903,Qué Se Puede Esperar Cuando Se Está Esperando,Heidi Murkoff/Arlene Eisenberg,3.77,076113686X,624,1/31/06,Workman Publishing Company,
19908,Master of Swords (Mageverse #4),Angela Knight,4.2,425209210,294,10/3/06,Berkley Sensation,
19909,Master of the Night (Mageverse #1),Angela Knight,3.88,425198804,296,10/5/04,Berkley Sensation,
19910,Master of Wolves (Mageverse  #3),Angela Knight,4.17,425207439,294,4/4/06,Berkley,
19911,Captive Dreams,Angela Knight/Diane Whiteside,3.91,425207757,336,9/5/06,Berkley Trade,
19912,Master of Dragons (Mageverse #5),Angela Knight,4.22,425214249,293,6/5/07,Berkley Sensation,
19913,Master of the Moon (Mageverse #2),Angela Knight,4.14,425203573,336,5/3/05,Berkley Sensation,
19914,Jane's Warlord (Warlord #1),Angela Knight,3.97,425196844,320,6/1/04,Berkley Sensation,
19916,Over The Moon (Mageverse #3.5),Angela Knight/MaryJanice Davidson/Virginia Kantra/Sunny,3.9,425213439,330,1/2/07,Berkley Sensation,
19949,Mr. and Mistress (Dynasties: The Elliotts #5),Heidi Betts,3.37,373767234,185,5/9/06,Silhouette,
19961,Artesia Volume 1,Mark Smylie,3.98,193238622X,192,9/20/11,Archaia,
19981,Law of Enclosures,Dale Peck,3.65,067100347X,320,2/1/97,Washington Square Press,
19983,The Drift House: The First Voyage,Dale Peck,3.65,159990005X,437,11/1/06,Bloomsbury Publishing PLC,
19997,Through a Brazen Mirror,Delia Sherman/Cortney Skinner/Ellen Kushner,3.37,1885865244,100,2/25/15,Circlet Press,
19998,The Porcelain Dove,Delia Sherman,3.41,452272262,416,7/1/94,Plume,
20001,Interfictions: An Anthology of Interstitial Writing,Delia Sherman/Theodora Goss/K. Tempest Bradford/Karen Jordan Allen/Rachel Pollack/Veronica Schanoes/Mikal Trimm/Colin Greenland/Vandana Singh/Matthew Cheney/Léa Silhol/Adrián Ferrero/Holly Phillips/Catherynne M. Valente/Christopher Barzak/Leslie What/Anna Tambour/Joy Marchand/Jon Singer/Csilla Kleinheincz/Michael J. DeLuca,3.77,1931520240,291,4/1/07,Small Beer Press,
20002,The Fall of the Kings (Riverside  #3),Ellen Kushner/Delia Sherman,3.65,553585940,510,9/30/03,Bantam,
20019,Killing Time,Cynthia Harrod-Eagles,3.98,380732025,280,2/1/99,Avon Books,
20021,The Tangled Thread (Morland Dynasty  #10),Cynthia Harrod-Eagles,4.32,751506478,474,9/1/87,Little  Brown Book Group,
20022,The Flood-Tide (Morland Dynasty  #9),Cynthia Harrod-Eagles,4.25,075150646X,428,2/1/86,Little  Brown Book Group,
20023,The White Road (Morland Dynasty  #28),Cynthia Harrod-Eagles,4.27,751533459,480,11/1/06,Little  Brown Book Group,
20024,The Maiden (The Morland Dynasty  #8),Cynthia Harrod-Eagles,4.27,751506451,413,2/1/85,Little  Brown Book Group,
20025,The Oak Apple (Morland Dynasty  #4),Cynthia Harrod-Eagles,4.18,751506419,403,5/1/01,Little  Brown Book Group,
20026,The Emperor (The Morland Dynasty  #11),Cynthia Harrod-Eagles,4.28,751506486,512,8/1/88,Little  Brown Book Group,
20051,The Nature of the Child,Jerome Kagan,3.42,465048528,352,5/13/94,Basic Books,
20059,Confessions of a Pagan Nun,Kate Horsley,3.87,1570629137,191,9/10/02,Shambhala,
20071,Westminster Abby,Micol Ostow,3.41,142404136,192,5/5/05,Speak,
20074,Changelings,Anne McCaffrey/Elizabeth Ann Scarborough,3.77,345470036,320,12/26/06,Del Rey,
20075,Dragon's Fire (Pern  #19),Anne McCaffrey/Todd McCaffrey,3.98,345480287,366,8/1/06,Del Rey Books,
20076,Maelstrom,Anne McCaffrey/Elizabeth Ann Scarborough,3.88,345470044,237,1/31/07,Del Rey Books,
20086,The Mark of the Crown (Star Wars: Jedi Apprentice  #4),Jude Watson,3.73,590519344,131,10/1/99,Scholastic Inc.,
20097,The Sea,John Banville/John      Lee,3.51,739333771,0,8/15/06,Random House Audio,
20117,Joy Within,Joan Goldstein/Manuela Soares,4.38,671763792,144,11/15/90,Simon  Schuster,
20118,Butch/Femme,Manuela Soares/Judy Grahn/Nisa Donnelly,3.62,517702223,64,4/4/96,Crown Publishing Group (NY),
20126,Expository Writing: Mini-Lessons * Strategies * Activities,Tara McCarthy/Drew Hires/Jaime Lucero/Vincent Ceci,4.33,590103873,88,4/1/98,Teaching Resources,
20127,Persuasive Writing: Mini-Lessons  Strategies  Activities,Tara MacCarthy/Drew Hires,3.2,590209345,64,8/1/98,Scholastic,
20157,McDougal Littell Science: Student Edition Grade 6 Earth Science 2006,McDougal Littell/Douglas W. Carnine,2,618615385,972,4/12/05,McDougal Littel,
20164,Daisy Bates: Civil Rights Crusader from Arkansas,Grif Stockley,3.55,1578068010,340,10/18/05,University Press of Mississippi,
20174,The Loftier Way: Tales from the Ancient American Frontier,Blaine M. Yorgason/Brenton G. Yorgason,3.78,087747785X,131,12/28/85,Deseret Book Company,
20179,A Higher Justice (The Trials of Kit Shannon #5),James Scott Bell,4.26,764226460,303,9/1/03,Bethany House Publishers,
20181,Plot & Structure: Techniques and Exercises for Crafting a Plot That Grips Readers from Start to Finish,James Scott Bell,4.1,158297294X,234,10/6/04,Writer's Digest Books,
20182,Deadlock,James Scott Bell,3.96,310243882,319,10/6/02,Zondervan,
20183,Breach of Promise,James Scott Bell,4,310243874,345,2/15/04,Zondervan,
20219,Keats's Poetry and Prose,John Keats/Jeffrey N. Cox,4.3,393924912,673,8/1/08,W. W. Norton & Company,
20233,A False Mirror (Inspector Ian Rutledge  #9),Charles Todd,4.02,60786736,384,1/9/07,William Morrow,
20234,Wings of Fire (Inspector Ian Rutledge  #2),Charles Todd,3.99,312965680,323,5/15/99,St. Martin's Paperbacks,
20235,A Cold Treachery (Inspector Ian Rutledge  #7),Charles Todd,4.15,553586610,416,8/30/05,Bantam,
20236,The Murder Stone,Charles Todd,3.83,553586602,416,8/31/04,Bantam,
20237,Legacy of the Dead (Inspector Ian Rutledge  #4),Charles Todd,4.15,553583158,356,6/1/01,Bantam Books,
20238,A Fearsome Doubt (Inspector Ian Rutledge  #6),Charles Todd,4.04,553583174,384,7/29/03,Bantam,
20239,Watchers of Time (Inspector Ian Rutledge  #5),Charles Todd,3.99,553583166,421,7/30/02,Bantam,
20240,Search the Dark (Inspector Ian Rutledge  #3),Charles Todd,4.01,312971281,310,5/15/00,St. Martin's Press,
20241,Bill Bryson's African Diary,Bill Bryson,3.44,385605145,63,12/2/02,Doubleday,
20249,Hunters of Dune (Dune Chronicles  #7),Brian Herbert/Kevin J. Anderson,3.65,765312921,524,8/22/06,Tor Books,
20250,The Battle Of Corrin (Legends of Dune  #3),Brian Herbert/Kevin J. Anderson,3.74,340823372,624,9/1/04,Hodder & Stoughton Ltd,
20252,House Corrino (Prelude to Dune #3),Brian Herbert/Kevin J. Anderson,3.68,553580337,667,8/27/02,Spectra Books,
20253,House Harkonnen (Prelude to Dune #2),Brian Herbert/Kevin J. Anderson,3.67,553580302,733,8/28/01,Spectra Books,
20254,Doctor Who: The Inside Story,Gary Russell,4.22,056348649X,256,10/26/06,BBC Books,
20258,Doctor Who Short Trips: Repercussions,Gary Russell/Peter Anghelides/J. Shaun Lyon/Jon de Burgh Miller/Eddie Robson/Todd Green/Andy Russell/Andrew Collins/Kathryn Sullivan/Iain McLaughlin/Mark Michalowski/Joseph Lidster/Trevor Baxendale/Colin Brake/Claire Bartlett/Sarah Groenewegen/Trey Korte/Andy Frankham-Allen,3.38,1844350487,246,7/1/04,Big Finish,
20264,Gerontius,James Hamilton-Paterson,3.74,1862074933,272,4/17/02,Not Avail,
20287,Hellstrom's Hive,Frank Herbert,3.69,553144383,312,3/23/82,Bantam Books (NY),
20315,The Dark City (Eliot Ness  #1),Max Allan Collins,3.88,727862421,233,8/1/05,Severn House Publishers,
20316,Bullet Proof (Eliot Ness  #3),Max Allan Collins,3.98,727862987,197,12/20/05,Severn House Publishers,
20323,The Penguin Companion to European Literature,Anthony Thorlby,4.5,140510354,907,5/30/69,Penguin Books,
20327,West To Eden,Gloria Goldreich,3.77,380706016,501,12/1/88,Avon Books,
20343,The Various,Steve Augarde,3.71,440420296,448,11/8/05,Yearling,
20351,Truman Capote: In Which Various Friends  Enemies  Acquaintances  and Detractors Recall His Turbulent Career,George Plimpton,4.08,385491735,498,11/10/98,Anchor,
20355,The Burnt Orange Heresy,Charles Willeford,3.9,786706686,144,12/20/99,Carroll & Graf,
20367,Ewan McGregor: From Junkie to Jedi,Brian J. Robb,2.8,859652769,144,5/5/99,Plexus Publishing,
20381,Shadow Twin,Gardner Dozois/George R.R. Martin/Daniel Abraham,3.57,1596060298,114,6/1/05,Subterranean Press,
20394,Der Prophet,Kahlil Gibran,4.23,3530268038,95,9/1/01,Benziger,
20398,Le prophète,Kahlil Gibran,4.23,2844541844,172,10/8/02,Dervy,
20408,The Complete Stories of Robert Louis Stevenson: Strange Case of Dr. Jekyll and Mr. Hyde and Nineteen Other Tales,Robert Louis Stevenson/Barry Menikoff,4.13,375761357,818,10/8/02,Modern Library,
20410,The Complete Short Stories Of Robert Louis Stevenson: With A Selection Of The Best Short Novels,Robert Louis Stevenson/Charles Neider,4.21,030680882X,720,8/22/98,Da Capo Press,
20413,A Child's Garden of Verses,Robert Louis Stevenson/Tasha Tudor,4.3,689823827,67,2/1/99,Simon & Schuster Books for Young Readers,
20417,Have Space Suit—Will Travel,Robert A. Heinlein,3.9,1416505490,276,2/8/05,Pocket Books,
20420,Practicalities,Marguerite Duras/Barbara Bray,3.98,802133118,143,10/22/93,Grove Press,
20422,Le ravissement de Lol V. Stein,Marguerite Duras,3.66,2070368106,192,6/25/76,Gallimard,
20423,India Song,Marguerite Duras/Barbara Bray,3.57,802131352,146,1/13/94,Grove Press,
20424,Clown,Quentin Blake,3.98,805059334,32,9/15/98,Henry Holt and Co. (BYR),
20425,The Spiral Stair (Arabel and Mortimer  #6),Joan Aiken/Quentin Blake,4.33,1903015073,62,8/1/00,Barn Owl Books,
